ID,MEAN_HYP:1,MEAN_HYP:2,MEAN_HYP:3,MEAN_FCT_HOD:1,MEAN_FCT_HOD:2,MEAN_FCT_HOD:3,MEAN_FCT_AL,MEAN_FCT_OL,MEAN_FCT_SF,MEAN_FCT_OT,MEAN_FCT_CM,NB_SPC,folds_split_C
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F,F
101488,0.929,0.071,0.000,1.000,0.000,0.000,0.214,0.357,0.214,0.000,0.000,14,F:EU
101489,0.929,0.071,0.000,1.000,0.000,0.000,0.214,0.357,0.214,0.000,0.000,14,F:EU
101490,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101491,0.933,0.067,0.000,1.000,0.000,0.000,0.267,0.333,0.200,0.000,0.000,15,F:EU
101492,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101493,0.867,0.067,0.067,1.000,0.000,0.000,0.267,0.400,0.200,0.067,0.067,15,F:EU
101494,0.867,0.067,0.067,1.000,0.000,0.000,0.267,0.400,0.200,0.067,0.067,15,F:EU
101495,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101496,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101497,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101498,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101499,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101500,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
101501,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101502,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
101503,0.917,0.083,0.000,1.000,0.000,0.000,0.250,0.417,0.167,0.000,0.000,12,F:EU
101516,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,4,F:EU
102266,0.917,0.083,0.000,1.000,0.000,0.000,0.167,0.333,0.250,0.000,0.000,12,F:EU
102267,0.917,0.083,0.000,1.000,0.000,0.000,0.167,0.333,0.250,0.000,0.000,12,F:EU
102268,0.857,0.071,0.071,1.000,0.000,0.000,0.143,0.357,0.286,0.000,0.000,14,F:EU
102269,0.857,0.071,0.071,1.000,0.000,0.000,0.071,0.357,0.286,0.000,0.000,14,F:EU
102270,0.867,0.067,0.067,0.933,0.000,0.067,0.133,0.333,0.267,0.067,0.067,15,F:EU
102271,0.867,0.067,0.067,0.933,0.000,0.067,0.133,0.333,0.267,0.067,0.067,15,F:EU
102272,0.923,0.077,0.000,1.000,0.000,0.000,0.154,0.308,0.308,0.000,0.000,13,F:EU
102273,0.917,0.083,0.000,1.000,0.000,0.000,0.167,0.333,0.250,0.000,0.000,12,F:EU
102274,0.909,0.091,0.000,1.000,0.000,0.000,0.091,0.364,0.273,0.000,0.000,11,F:EU
102287,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102288,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102289,0.923,0.077,0.000,1.000,0.000,0.000,0.231,0.385,0.231,0.000,0.000,13,F:EU
102290,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102291,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102292,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102293,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102294,0.917,0.083,0.000,1.000,0.000,0.000,0.250,0.417,0.167,0.000,0.000,12,F:EU
102295,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
102296,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
102297,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
102298,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
102299,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
102300,0.929,0.071,0.000,1.000,0.000,0.000,0.286,0.357,0.214,0.000,0.000,14,F:EU
102301,0.923,0.077,0.000,1.000,0.000,0.000,0.308,0.385,0.154,0.000,0.000,13,F:EU
102302,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102303,0.909,0.091,0.000,1.000,0.000,0.000,0.182,0.455,0.182,0.000,0.000,11,F:EU
102304,0.923,0.077,0.000,1.000,0.000,0.000,0.308,0.385,0.154,0.000,0.000,13,F:EU
102305,0.923,0.077,0.000,1.000,0.000,0.000,0.308,0.385,0.154,0.000,0.000,13,F:EU
108841,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
108842,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
108865,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
108866,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109122,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109123,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109124,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109147,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109148,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109410,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109411,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109435,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109436,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109437,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109703,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109704,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109705,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109728,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109729,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
109730,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
109731,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
109737,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110003,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110004,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110028,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110029,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110030,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110031,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110036,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110037,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110308,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110309,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110334,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110335,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110336,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110337,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110338,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110340,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110341,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110342,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110343,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110344,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110620,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110646,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110647,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110648,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110649,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110650,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110651,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110652,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110653,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110654,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110655,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110656,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110657,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110659,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110661,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110662,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110864,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
110865,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
110963,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110964,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110965,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110966,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110967,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110968,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110969,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110970,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110971,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110972,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110973,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
110974,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110975,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110976,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110977,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110979,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
110980,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111185,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
111186,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
111286,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111287,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111288,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111289,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111290,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111291,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111292,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111293,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111294,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111295,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111296,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111297,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111298,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111299,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111300,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111302,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111303,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111304,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111512,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
111513,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
111615,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111616,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111617,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111618,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111619,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111620,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111621,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111622,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111623,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111624,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111625,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111626,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111627,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111628,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111629,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111631,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111632,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111633,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111634,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111641,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111844,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
111845,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
111950,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111951,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111952,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111953,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111954,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111955,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111956,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111957,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111958,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111959,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111960,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111961,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111962,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111963,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111964,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
111966,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111967,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111968,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111969,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111976,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
111977,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112182,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112183,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112198,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112290,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112291,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112292,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112293,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112294,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112295,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112296,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112297,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112298,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112299,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112300,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112301,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112302,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112303,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112304,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112305,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112307,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112308,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112309,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112317,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112525,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112526,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112527,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112543,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112608,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112609,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112610,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112611,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112612,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112613,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112614,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112615,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112637,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112638,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112639,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112640,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112641,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112642,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112643,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112644,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112645,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112646,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112647,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112648,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112649,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112650,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112651,0.750,0.000,0.250,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
112652,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112653,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112654,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112655,0.667,0.000,0.333,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112874,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112875,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112876,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112877,0.667,0.333,0.000,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
112893,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112894,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112959,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112960,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112961,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112962,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112963,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112964,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112965,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
112966,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3,F:EU
